Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
35468,711867,2731429586,1659725366,1645711780,794212727,35914,2125070826,690361258,987581445,879526324,778006813,7701110,1740471,605294600,996140454,5
35476,711317,2668508275,1699283492,1570372623,771036014,36062,2125310474,775499497,983750208,881085662,796441403,7522010,1866934,634318908,996117047,5
35506,713086,2621062149,1732478276,1512897555,750400622,35941,2126208910,760918949,987896831,877460939,811201257,7382026,1971830,658047479,995558422,5
35561,708141,2597683482,1748105517,1485999247,739689928,36021,2127855056,793648314,987229672,891136740,819135615,7304866,2028687,670983156,997080465,5
35570,710530,2632603831,1733787320,1518412207,752508363,36054,2128124306,789286824,986575692,885378334,808372411,7401192,1949518,653465955,992230682,5
35633,712676,2625884816,1734937258,1513533013,750644977,36022,2130008091,694979716,989201044,881612997,811158234,7369250,1968001,657977681,995870943,5
35640,688039,2545170737,1787279813,1424047157,711956139,36020,2130217298,777894185,989450305,946066027,836964400,7141332,2161658,700509407,997558429,5
35734,704049,2556096160,1789039583,1428753273,714230160,36235,2133024657,718704747,986173589,905911401,834485295,7153121,2139686,696365707,994934783,5
35791,710277,2624779118,1741044267,1507588962,748344051,36211,2134725194,710928810,988401315,891514053,813297081,7333629,1979227,661452141,997197947,5
35815,713667,2697371754,1699114487,1587516187,776664212,36226,2135440804,726971948,988654558,883656728,791674637,7531402,1824915,626748731,994973756,5
35827,703778,2696084179,1694919236,1590685928,777680584,36164,2135798520,740349645,990681341,908968712,792185399,7525286,1828143,627557706,998247212,5
35867,709926,2639178839,1732989923,1522904897,754204312,36262,2136990471,788476335,989107054,894290780,809717947,7358237,1951141,655643154,998482169,5
35889,715890,2719307810,1689743030,1609302576,783503647,36306,2137645762,788959968,988514295,879991809,786099225,7576995,1784786,617951991,994471731,5
35906,708182,2658057944,1724626980,1541236438,760933637,36238,2138151985,810921903,990838346,899678045,804403828,7402824,1911938,647065518,997280955,5
35911,721980,2690603279,1705174852,1577904621,773536406,36408,2138300851,692140159,986349154,865739093,794729148,7492421,1843650,631594419,996595752,5
35918,715801,2567234857,1790193616,1434054302,716756380,36341,2138509246,708190386,988360254,880921904,833001017,7147488,2122831,693890694,995076935,5
35926,715377,2664012632,1724696751,1544626689,762145631,36384,2138747388,791182171,987412049,882162888,802829297,7415278,1900203,644534880,995565777,5
36007,705523,2633429808,1747772671,1506734744,748010559,36397,2141157077,734536924,989284831,909022117,813067837,7313661,1971613,661079307,996071161,5
36021,729436,2821298385,1632757274,1727934965,815522418,36466,2141573292,809478865,987796852,850729010,759073660,7832370,1604016,576192822,995623723,5
36067,707031,2492151411,1854308218,1343979058,668113678,36473,2142940285,693049711,988868478,906656902,859875638,6909783,2330165,739386113,993719451,5
36100,715767,2621318324,1761157026,1488406931,740678821,36686,2143920417,736404063,984026604,885469737,817878698,7261270,2004232,668925565,995633446,5
36125,718771,2691317271,1714965848,1569312457,770680521,36539,2144662644,693351503,988669641,878691908,796882132,7450013,1853161,635021132,996546572,5
36128,712701,2652350469,1740750675,1523682000,754495756,36468,2144751694,716996110,990676758,893797320,808623038,7341537,1936204,653871217,996291804,5
36129,712296,2596400787,1779169252,1459333216,728313141,36582,2144781376,701806527,987616861,894838774,826059439,7186473,2064148,682374196,995811330,5
36144,730977,2719255104,1695989374,1603344422,781666753,36732,2145226564,689797321,983992159,850038611,788902285,7523393,1797572,622366815,997868361,5
36158,718646,2743255445,1692616883,1620718470,786955070,36804,2145641989,746757538,982447560,879800570,782151729,7586856,1751482,611761327,991492882,5
36179,710469,2689020011,1724560837,1559249145,767261547,36533,2146264976,725786391,990310131,900691692,798158797,7432544,1860692,637057465,993331308,5
36197,710441,2621711384,1761394356,1488429536,740688077,36607,2146798822,777577281,988799956,901210842,818853988,7242897,2008713,670521853,998024531,5
36266,705396,2590404904,1792360903,1445247383,721971240,36723,2148843999,782674378,987555483,915890461,829539813,7142792,2086396,688136301,994527188,5
36322,719437,2720582306,1708914975,1591993952,778097847,36717,2150502424,771856007,989242040,881848700,790456668,7490178,1803782,624821744,994712437,5
36398,708613,2584921149,1795853194,1439383329,719259066,36836,2152751099,777535675,988109458,910896752,832811129,7101822,2107345,693574376,998319394,5
36408,727625,2580244845,1802125158,1431778938,715676577,36880,2153046803,758500000,987201735,864154632,834435076,7087027,2119406,696281896,996921753,5
36417,714972,2586118866,1794463484,1441165501,720087922,36862,2153312901,780041126,987927947,895232751,832642664,7101406,2105517,693293805,999151115,5
36447,706901,2598884392,1789012545,1452692100,725352979,36835,2154199659,773427553,989466540,916546406,828893992,7130585,2076352,687065250,998094261,5
36457,709285,2470727088,1885366505,1310475752,646302092,36944,2154495163,720835970,986817887,910645281,872008557,6777099,2417167,760398924,996484351,5
36474,713319,2593227453,1795186179,1444545131,721648717,36885,2154997428,811290538,988857259,900794392,831009800,7109797,2091518,690577288,997570059,5
36503,713806,2663914955,1747192151,1524683449,754870516,36922,2155853963,803889183,988651752,900280895,809280326,7297797,1930934,654934646,998568015,5
36551,705826,2571654694,1814023885,1417652058,708817709,36979,2157270929,781839572,988425863,921963702,838864928,7035798,2149123,703694367,997593768,5
36553,719347,2658793197,1756988246,1513267492,750542922,37043,2157329949,769569245,986772130,887679145,811394414,7273803,1944775,658360896,996276141,5
36571,708781,2569479832,1820573632,1411357271,705672843,36981,2157861056,749989746,988913226,914792438,839804628,7026004,2155764,705271814,995390503,5
36580,705852,2594427140,1799459293,1441781512,720373481,37021,2158126561,779342523,988087842,922627226,831831632,7092474,2094688,691943863,997631869,5
36606,706337,2503332284,1878896610,1332341690,660804333,37135,2158893392,833925642,985754679,922015509,862407841,6838585,2333441,743747285,990925514,5
36640,719248,2684934083,1740701632,1542443595,761366326,37114,2159895760,775597468,987228539,890036881,804450200,7327877,1893017,647140124,998177139,5
36644,712690,2602830363,1797242829,1448235219,723336624,37039,2160013655,810134418,989335565,906591010,829871084,7103019,2078094,688686016,997379343,5
36646,697989,2551575678,1832213236,1392619389,695969557,37017,2160072600,755120544,989977578,945233891,846564191,6962767,2205978,716670930,998049833,5
36651,709026,2600872702,1798251552,1446334190,722469168,37023,2160219955,771973798,989952192,916160093,830575043,7096321,2083188,689854902,997760730,5
36670,717172,2738378844,1710149475,1601251168,781015497,37023,2160779815,803637957,990465386,895930091,789072637,7467627,1785790,622635626,996996024,5
36675,742917,2858908963,1668819538,1713132487,811950700,37613,2160927123,778827777,975061814,835024838,755857269,7795253,1569528,571320211,978747214,5
36692,723028,2673639497,1752394952,1525706002,755252221,37123,2161427893,754125989,988389947,882004938,808421590,7286710,1919830,653545467,997118242,5
36792,714062,2618870219,1793977763,1459811974,728524518,37191,2164371256,792760181,989271598,906758043,826452277,7118043,2048383,683023366,997085688,5
36804,717304,2681264330,1760088339,1523369180,754378504,37279,2164724190,793600138,987258242,898873094,807352027,7285252,1909309,651817295,992958378,5
36810,724849,2749204525,1712367809,1605498836,782333816,37354,2164900636,711606867,985436633,880401134,787464380,7468635,1771514,620100149,995570068,5
36811,749005,2588946262,1814799583,1426574199,713180918,37610,2164930042,768946357,978755650,824551993,836220540,7033078,2121331,699264792,997553111,5
36814,719256,2658447609,1768942783,1502845448,746483062,37293,2165018259,798360514,987155766,894243692,814391922,7221295,1959424,663234203,996738503,5
36821,716892,2739867803,1715820699,1596826407,779628611,37241,2165224083,782493200,988722107,900322233,790265895,7441047,1790221,624520185,997250324,5
36849,711732,2568210887,1829954080,1403429143,701631058,37314,2166047183,767064260,987538189,914118684,843407056,6969554,2175373,711335462,998308917,5
36852,730149,2793413824,1683601006,1659189923,797965025,37336,2166135354,732498509,987036640,868656227,775443772,7580087,1690656,601313044,997692544,5
36876,716900,2469691627,1915704905,1289181659,631119186,37505,2166840591,763826173,983228903,901646933,877372935,6697287,2448024,769783267,992390468,5
36877,712904,2631935501,1786550154,1473194299,734325891,37239,2166869971,792372153,990279009,911807887,823299040,7137065,2022692,677821309,998562488,5
36930,722957,2658682106,1778274340,1495091082,743392376,37447,2168426535,711026396,986193821,887900371,815602035,7199248,1965078,665206679,994544573,5
36952,739826,2785566918,1699361415,1639184516,792355647,37620,2169072328,677148616,982243488,848376507,778682542,7538339,1709610,606346501,993913796,5
36956,718098,2692444838,1759256514,1530444716,757008654,37462,2169189725,781129124,986492980,900590555,805658001,7285542,1893409,649084814,993388424,5
36958,709414,2543816575,1855235122,1371155896,684181616,37398,2169248420,790477820,988234665,922823861,852753474,6882993,2245180,727188487,997088781,5
36998,721266,2601542058,1814914443,1433424076,716457976,37483,2170422002,754753162,987060801,893711181,834282880,7031575,2101289,696027925,997703185,5
37009,734756,2754357807,1717588053,1603619565,781752126,37559,2170744626,693571964,985356373,861451699,788112794,7442400,1771113,621121776,996043032,5
37020,717948,2645187106,1787152161,1480112977,737246277,37394,2171067202,821461856,989998395,902527198,820761298,7145292,2000170,673649108,997076787,5
37065,719836,2761133057,1719931526,1605373827,782295199,37505,2172386331,809297146,988268231,898890402,786773504,7449435,1760767,619012547,993746542,5
37080,723319,2612979493,1811785501,1442212387,720572934,37575,2172825863,729289592,986826347,890614667,831551059,7046870,2078412,691477163,997256930,5
37084,730084,2713184832,1754277553,1546610926,762850402,37800,2172943057,726368159,981058201,874280465,800882797,7316322,1856729,641413254,992016748,5
37086,731802,2668127809,1778706599,1500038179,745371169,37595,2173001651,722079439,986460966,870227241,814429370,7194434,1952496,663295199,994968122,5
37111,728361,2768967174,1710607860,1618703642,786352313,37563,2173733947,794497966,987966882,879061286,785034206,7461311,1748031,616278705,997572584,5
37140,711337,2549999867,1867010133,1365820047,681131745,37575,2174583102,752903971,988423154,922361072,852777732,6865912,2239863,727229860,993265121,5
37153,713493,2707479812,1752476152,1544945310,762259027,37501,2174963650,812051932,990720247,917116102,803316664,7287379,1871967,645317663,996980496,5
37164,720523,2680876854,1768620677,1515800923,751513915,37658,2175285601,751607815,986881937,899573427,811408251,7213639,1928821,658383350,997978090,5
37171,721804,2670775985,1784022747,1497052651,744179963,37672,2175490453,800099014,986700998,896552116,814553697,7185107,1951155,663497726,993291030,5
37202,724276,2763757974,1727166375,1600168933,780677573,37748,2176397426,685953461,985535658,891185196,787477574,7429058,1762245,620120930,992298246,5
37202,722697,2595978011,1832721586,1416460651,708226766,37691,2176397426,746803172,987026080,895083700,838372828,6978060,2126490,702868998,995586279,5
37209,725482,2669757992,1784850517,1495788004,743672646,37627,2176602174,803858451,988890956,888391878,815280703,7175033,1955385,664682625,994224297,5
37210,721779,2736492042,1738332760,1574204954,772313726,37664,2176631422,780804096,987946049,897554957,795409374,7354184,1815838,632676072,995961807,5
37215,713286,2681274258,1776042502,1509690367,749161414,37638,2176777656,805519481,988761358,919179833,811844462,7204821,1930609,659091430,995023983,5
37221,724494,2711807284,1761001862,1539923007,760461419,37662,2176953125,761632904,988290585,891103839,802768375,7285692,1866429,644437063,992383460,5
37222,721683,2671871893,1780170112,1500908185,745716602,37610,2176982369,703629490,989683595,898083295,814777974,7178206,1951429,663863147,996397632,5
37240,731308,2760085871,1728292023,1597002031,779683925,37848,2177508683,709941855,983935743,875021830,788927876,7411616,1771095,622407193,993985551,5
37240,742398,2807374947,1693158837,1658069454,797657237,37762,2177508683,709738898,986176580,849074797,775638710,7538601,1683094,601615409,997520132,5
37255,717693,2645359064,1796361842,1472620383,734081263,37625,2177947181,787832008,990166113,908901899,823308719,7100682,2012476,677837246,998196945,5
37282,733113,2722276484,1751793883,1553993601,765443343,37918,2178736255,691406105,983226963,871700359,800336141,7301852,1848002,640537938,995391857,5
37310,736832,2712325674,1793587324,1512235082,750145466,38097,2179554253,725522606,979342205,863571211,803573949,7269702,1869820,645731092,976497210,5
37316,718059,2655290926,1792660522,1481201206,737700858,37723,2179729498,731256124,989210826,909462274,820900443,7115690,1993235,673877538,998148221,5
37318,724770,2671270422,1784003095,1497346294,744297525,37722,2179787910,820175824,989290069,892745783,816011697,7158129,1957784,665875089,997045597,5
37356,723044,2685293042,1774421174,1513334647,750568740,37768,2180897440,774892134,989091294,897926477,812163666,7188385,1929236,659609820,998210394,5
37364,731173,2772243955,1719148118,1612568415,784500070,37787,2181130953,796334186,988805674,878259661,786774537,7419559,1753715,619014171,998202701,5
