feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,target
41,3,99870,1,13,2,6,2,1,1,0,0,55,1,0
24,3,175183,2,9,1,1,1,1,2,0,0,40,1,0
59,7,133201,12,3,2,9,2,1,1,0,0,40,15,0
33,3,103435,8,11,5,4,1,1,1,0,0,45,1,0
27,3,183523,1,13,1,4,1,1,1,0,0,45,1,0
17,3,217342,13,6,1,6,4,1,2,0,0,5,1,0
50,3,138270,2,9,2,6,3,2,2,0,0,40,1,0
25,3,200318,2,9,2,8,2,1,1,0,0,60,1,0
22,3,214635,2,9,1,10,1,1,1,0,0,42,1,0
37,3,147258,6,10,2,7,2,1,1,0,0,55,1,0
40,1,141858,11,15,2,4,2,1,1,0,0,72,1,0
30,3,115963,9,4,1,10,5,1,1,0,0,42,1,0
35,3,218955,1,13,2,6,2,1,1,0,0,40,1,0
25,3,113654,2,9,5,2,5,1,2,0,0,37,1,0
23,7,201682,1,13,1,1,4,1,2,0,0,35,1,0
35,3,261012,6,10,4,1,1,2,2,0,0,40,1,0
30,3,269723,2,9,1,2,1,1,2,0,0,40,1,0
19,3,85690,2,9,1,10,5,1,1,0,0,30,1,0
39,3,206298,6,10,3,1,1,1,2,0,0,40,1,0
46,5,359193,6,10,3,1,5,1,2,0,0,45,1,0
43,2,160369,13,6,3,9,5,1,1,0,0,25,1,0
24,3,267706,6,10,1,7,4,1,2,0,0,45,1,0
20,3,447488,5,5,1,5,5,1,1,0,0,30,6,0
36,3,269042,2,9,2,10,2,3,1,0,0,40,21,0
68,3,194746,10,16,3,4,1,1,2,0,0,40,2,0
28,3,350254,14,2,1,15,1,1,2,0,0,40,6,0
20,3,238917,2,9,1,7,6,1,1,0,0,40,26,0
34,3,94413,6,10,2,3,2,1,1,0,0,40,1,0
25,3,129784,6,10,1,5,4,1,2,0,0,40,1,0
27,3,367390,6,10,1,7,5,1,1,0,0,50,1,0
22,3,29444,16,8,1,9,1,4,1,0,0,50,1,0
29,3,106153,2,9,1,7,1,1,1,0,0,50,1,0
20,3,235691,2,9,1,6,5,1,1,0,0,40,1,0
22,3,33087,2,9,2,9,2,1,1,0,0,45,1,0
54,3,271160,8,11,7,2,1,1,2,0,0,40,1,0
21,6,72953,6,10,1,12,4,1,1,0,0,40,1,0
43,3,191982,8,11,1,1,4,1,2,0,0,55,1,0
63,6,166425,6,10,7,12,1,2,2,0,0,24,1,0
24,3,113936,1,13,1,4,4,1,1,0,0,40,1,0
17,6,67808,13,6,1,12,4,1,1,0,0,40,1,0
24,3,200593,2,9,2,3,2,1,1,0,0,50,1,0
33,5,365908,2,9,2,5,2,2,1,2105,0,40,1,0
34,3,168906,7,12,3,1,4,1,2,0,0,35,1,0
41,6,128700,2,9,1,12,4,1,2,0,0,40,1,0
31,3,61559,2,9,1,5,1,1,1,0,0,50,1,0
41,3,187802,6,10,1,3,1,1,1,0,0,40,1,0
31,3,191834,2,9,3,10,6,1,1,0,0,40,1,0
23,3,32950,6,10,1,6,1,1,1,0,0,40,1,0
31,3,387116,6,10,1,1,1,2,2,0,0,36,3,0
49,7,315998,1,13,2,2,2,1,1,0,0,50,1,0
32,3,79870,6,10,2,2,4,1,2,2597,0,40,30,0
31,3,182246,2,9,3,7,1,1,1,0,0,45,1,0
51,7,351278,1,13,3,9,5,1,1,0,0,50,1,0
33,3,188467,2,9,1,9,1,1,1,0,0,40,1,0
38,3,60313,2,9,1,7,1,1,1,0,0,40,1,0
58,5,32855,2,9,2,8,2,1,1,0,0,48,1,0
63,3,43313,13,6,2,7,2,1,1,0,0,40,1,0
23,3,245302,6,10,3,6,4,2,2,0,0,40,1,0
23,4,344394,6,10,2,1,6,1,2,0,0,40,1,0
58,3,142326,1,13,3,4,1,1,2,0,0,50,1,0
43,3,498079,1,13,3,2,5,1,2,0,0,40,1,0
61,2,201965,2,9,2,2,2,1,1,0,0,40,1,0
31,3,127215,6,10,2,6,2,1,1,0,0,40,1,0
41,3,176452,2,9,2,11,2,1,1,0,0,40,32,0
27,2,328518,8,11,1,4,6,1,1,0,0,30,1,0
33,3,131934,2,9,3,2,1,1,2,0,0,45,1,0
30,6,201196,3,7,1,12,4,2,2,0,0,40,1,0
29,1,106972,4,14,1,4,1,1,2,0,0,35,1,0
23,3,216472,6,10,1,11,4,1,2,0,0,20,1,0
30,3,156718,6,10,5,1,1,1,2,0,0,40,1,0
46,3,325372,6,10,2,2,2,1,1,0,0,40,1,0
23,3,32616,1,13,1,1,4,1,2,0,0,20,1,0
43,2,350387,2,9,2,7,2,1,1,0,0,60,1,0
23,3,217961,2,9,1,7,5,1,1,0,0,45,33,0
29,4,107411,6,10,4,1,4,1,2,0,0,40,1,0
24,3,259510,1,13,2,4,2,1,1,5013,0,30,1,0
42,3,165916,1,13,3,1,5,1,2,0,0,45,1,0
51,2,149770,2,9,3,6,1,1,2,0,0,44,1,0
45,2,271828,1,13,2,7,2,1,1,0,0,20,1,0
59,3,316027,2,9,2,5,2,1,1,0,0,45,2,0
22,3,113703,6,10,1,6,6,1,1,0,0,20,1,0
35,2,22641,2,9,2,8,2,4,1,0,0,40,1,0
56,3,235826,2,9,2,7,2,1,1,5013,0,40,1,0
59,4,178660,7,12,2,1,2,1,1,0,0,40,1,0
24,5,212210,7,12,1,1,4,1,2,0,0,20,5,0
23,3,378546,6,10,1,7,4,1,1,0,0,40,1,0
22,3,305466,2,9,1,3,1,1,1,0,0,40,1,0
38,3,198216,6,10,3,2,5,1,2,0,0,40,1,0
32,3,227931,1,13,1,2,1,1,2,0,0,40,1,0
29,6,350603,13,6,1,12,4,1,2,0,0,38,1,0
40,3,56072,4,14,3,4,1,1,1,0,0,20,1,0
26,3,176756,6,10,2,6,2,1,1,0,0,40,1,0
28,3,60374,2,9,2,5,4,1,2,0,0,35,1,0
46,3,59287,6,10,2,7,2,1,1,0,0,40,1,0
51,7,195638,6,10,5,6,1,1,2,0,0,40,1,0
45,3,128378,2,9,2,10,2,2,1,0,0,40,1,0
41,2,287037,2,9,2,4,2,1,1,0,0,40,1,0
37,3,34173,1,13,1,11,1,1,2,0,0,40,1,0
49,3,107682,6,10,3,1,1,1,2,0,0,38,1,0
54,3,139347,2,9,7,1,5,1,2,0,0,40,1,0
48,3,265192,2,9,2,7,2,1,1,0,0,45,1,0
22,3,306779,6,10,1,3,4,1,1,0,0,50,1,0
39,2,55568,1,13,2,9,3,1,2,0,0,50,1,0
33,2,176185,2,9,2,7,2,1,1,0,0,40,1,0
48,3,155509,2,9,1,1,1,2,2,0,0,16,35,0
43,3,211860,2,9,1,5,5,2,2,0,0,24,1,0
19,3,201178,2,9,1,6,1,1,2,0,0,30,1,0
30,3,168443,2,9,5,5,5,1,2,0,0,30,1,0
34,2,349148,6,10,2,7,2,1,1,0,0,40,1,0
25,3,397962,2,9,1,1,6,2,2,0,0,40,1,0
29,5,205262,6,10,1,1,1,5,1,0,0,40,20,0
28,3,180007,6,10,1,3,4,1,1,0,0,40,1,0
35,3,112077,2,9,2,3,2,1,1,5013,0,40,1,0
45,3,101320,2,9,3,1,5,1,2,0,0,40,1,0
25,3,169679,2,9,2,8,2,1,1,0,0,40,1,0
19,3,95078,2,9,1,1,4,1,2,0,0,15,1,0
76,3,208843,9,4,7,13,1,1,1,0,0,30,1,0
22,3,48347,6,10,1,11,4,1,1,0,0,40,1,0
50,3,558490,2,9,3,1,1,2,1,0,0,40,1,0
74,6,89667,1,13,7,12,1,5,2,0,0,35,1,0
52,3,163678,2,9,2,8,2,1,1,0,0,55,1,0
52,3,370552,15,1,2,10,2,1,1,0,0,40,26,0
53,3,264939,1,13,1,4,1,1,2,0,0,45,6,0
66,6,129476,1,13,2,12,2,1,1,0,0,6,1,0
49,3,62793,2,9,3,6,4,1,2,0,0,40,1,0
25,3,181772,6,10,2,7,2,1,1,0,0,40,1,0
25,3,193051,1,13,2,11,2,1,1,0,0,35,1,0
26,3,206600,3,7,1,5,6,1,1,0,0,30,6,0
20,3,284317,6,10,1,5,4,1,2,0,0,35,1,0
31,3,309620,4,14,2,4,2,3,1,0,0,6,7,0
20,3,237305,6,10,1,10,6,2,2,0,0,35,1,0
67,7,111321,1,13,2,2,2,1,1,0,0,16,1,0
39,3,234901,7,12,5,1,5,1,1,0,0,40,1,0
25,3,33610,2,9,1,3,1,1,1,0,0,45,1,0
27,3,37250,6,10,2,10,2,1,1,0,1651,40,1,0
19,3,216804,9,4,1,5,4,1,1,0,0,33,1,0
27,3,195678,1,13,2,4,2,1,1,0,0,40,1,0
31,3,210562,2,9,2,8,2,1,1,0,0,65,1,0
41,3,317539,6,10,2,7,2,2,1,0,0,40,1,0
24,6,390608,2,9,1,12,1,1,2,0,0,36,1,0
41,3,322980,2,9,5,1,1,2,1,2354,0,40,1,0
25,3,104993,5,5,1,3,4,2,1,2907,0,40,1,0
24,3,233280,7,12,1,6,4,1,2,0,0,37,1,0
23,3,69847,1,13,1,4,4,3,2,0,0,20,1,0
21,3,27255,6,10,1,1,4,1,1,0,0,40,5,0
53,5,164300,1,13,3,1,5,1,2,0,0,38,25,0
28,3,295163,16,8,3,9,1,1,1,0,0,40,1,0
43,3,76460,2,9,1,1,1,1,2,0,0,40,1,0
38,3,292570,6,10,1,6,4,1,2,0,0,50,1,0
26,3,227489,6,10,1,3,6,2,1,0,0,40,5,0
58,3,205410,2,9,2,10,2,1,1,0,0,40,1,0
59,3,96459,3,7,1,10,1,1,1,0,0,40,1,0
28,3,181776,1,13,1,5,1,1,2,0,0,50,1,0
47,3,223342,2,9,7,1,1,1,2,2174,0,40,10,0
39,4,116608,2,9,3,1,5,1,2,0,0,40,1,0
37,7,97986,7,12,2,6,2,1,1,0,0,68,1,0
54,3,466502,9,4,7,5,5,1,1,0,0,30,1,0
28,5,220754,2,9,5,8,4,1,2,0,0,25,1,0
33,3,285131,2,9,2,7,2,1,1,0,0,40,1,0
59,3,314149,8,11,2,6,2,1,1,0,1740,50,1,0
19,3,264593,6,10,1,6,6,1,1,0,0,40,1,0
36,3,331395,8,11,2,2,2,1,1,0,0,40,1,0
59,3,61885,16,8,3,8,6,2,1,0,0,35,1,0
39,3,191502,8,11,2,7,2,1,1,0,0,40,1,0
32,3,159589,2,9,1,3,4,1,1,0,0,50,1,0
60,3,224644,13,6,2,6,2,1,1,0,0,40,1,0
39,3,454915,2,9,1,3,6,1,1,0,0,40,1,0
32,3,178623,2,9,1,5,1,2,2,0,0,40,5,0
25,5,124483,1,13,1,1,1,3,1,0,0,20,4,0
34,1,173730,4,14,2,2,2,1,1,0,0,38,1,0
60,2,38622,6,10,2,2,2,1,1,0,0,40,1,0
38,3,150057,2,9,1,3,1,1,1,0,0,40,1,0
27,3,55390,6,10,1,9,4,1,1,0,0,45,1,0
36,3,343476,2,9,3,7,1,1,1,0,0,30,1,0
23,3,314894,2,9,1,2,4,1,2,0,0,45,1,0
29,3,202878,9,4,2,9,2,1,1,0,2042,40,1,0
59,6,184948,8,11,3,12,1,1,1,0,0,48,1,0
48,3,249935,2,9,2,8,2,1,1,0,0,44,1,0
22,3,230704,7,12,1,3,4,2,1,0,0,20,3,0
25,3,243560,2,9,1,6,4,1,2,0,0,40,17,0
27,3,279608,12,3,2,9,2,1,1,0,0,40,6,0
29,6,427965,2,9,5,12,5,2,2,0,0,20,1,0
30,3,56004,6,10,1,2,4,2,2,0,0,40,1,0
39,3,163392,2,9,2,6,2,3,1,0,0,26,5,0
19,3,143857,6,10,1,6,4,1,2,0,0,35,1,0
48,3,182313,6,10,2,3,2,1,1,0,0,40,1,0
26,3,192652,1,13,1,5,4,1,1,0,0,40,1,0
29,5,214385,3,7,3,5,5,2,2,0,0,20,1,0
28,3,175987,2,9,1,2,1,1,2,0,0,40,1,0
45,2,138962,6,10,2,2,2,3,1,0,0,72,5,0
22,3,190916,6,10,1,11,4,1,2,0,0,40,1,0
24,1,43475,1,13,1,4,1,1,1,0,0,40,1,0
51,3,142835,3,7,2,10,2,1,1,0,0,40,1,0
25,5,109526,2,9,2,7,2,1,1,0,0,38,1,0
32,7,103078,1,13,2,6,2,1,1,0,0,40,1,0
25,3,213383,6,10,1,11,4,1,1,0,0,40,1,0
23,3,160951,2,9,1,7,4,2,1,2597,0,40,1,0
30,3,169583,2,9,1,6,4,1,2,0,0,35,1,0
26,3,151626,1,13,1,4,1,2,2,0,0,45,1,0
24,3,125031,2,9,1,3,6,1,1,0,0,40,1,0
23,6,190650,1,13,1,12,1,3,1,0,0,35,1,0
56,2,201318,5,5,2,2,6,1,1,3411,0,50,17,0
78,3,105586,12,3,2,8,2,3,1,0,0,36,1,0
29,3,222249,2,9,1,1,6,1,2,0,0,40,1,0
35,3,194960,2,9,1,9,1,5,1,0,0,40,8,0
62,5,76720,1,13,2,4,3,1,2,0,0,40,1,0
45,3,192835,6,10,2,2,2,1,1,0,0,40,1,0
22,3,65704,2,9,1,6,4,1,2,0,0,40,5,0
50,3,117295,13,6,2,7,2,1,1,0,0,40,1,0
44,5,357814,16,8,2,5,6,1,2,0,0,35,6,0
42,3,156526,6,10,1,11,1,1,1,0,0,33,1,0
35,3,268661,6,10,2,6,2,1,1,0,0,50,1,0
48,3,236858,3,7,3,5,1,1,2,0,0,31,1,0
26,3,189238,5,5,1,5,4,1,2,0,0,38,26,0
23,3,202989,2,9,1,4,1,1,1,0,0,40,11,0
21,4,99199,2,9,1,1,4,1,1,0,0,36,1,0
25,3,113035,6,10,1,2,4,1,1,0,0,40,1,0
28,3,99478,2,9,2,1,2,2,1,0,0,40,1,0
28,3,25684,2,9,1,4,1,4,2,0,0,40,1,0
38,2,192939,2,9,2,7,2,1,1,0,0,50,1,0
67,6,132057,2,9,2,12,2,2,1,0,0,20,1,0
28,3,138692,6,10,1,7,4,1,1,0,0,50,1,0
19,3,175083,2,9,1,6,4,1,2,0,0,8,1,0
26,5,150553,1,13,1,1,4,3,2,0,0,50,1,0
42,3,86185,6,10,7,2,1,4,2,0,0,40,1,0
22,3,123727,6,10,1,3,1,1,2,0,0,30,1,0
41,3,178431,2,9,2,7,2,3,1,0,0,40,22,0
23,1,278155,1,13,1,1,4,1,1,0,0,40,1,0
46,3,188325,2,9,2,5,2,1,1,0,0,40,1,0
20,3,209131,6,10,1,10,4,1,1,0,0,40,1,0
40,3,126701,5,5,1,8,1,1,1,0,0,45,1,0
21,3,221661,2,9,1,6,4,1,2,0,0,35,1,0
28,5,100270,1,13,3,4,1,1,1,0,0,40,1,0
38,3,179488,7,12,3,7,1,1,1,0,0,40,1,0
28,4,298661,1,13,1,11,1,2,2,0,0,40,1,0
39,3,214117,6,10,3,7,5,2,1,0,0,40,1,0
17,4,99893,3,7,1,1,1,2,2,0,1602,40,1,0
31,3,169122,6,10,2,4,2,1,1,0,0,50,1,0
28,6,222005,2,9,1,12,6,1,2,0,0,40,6,0
48,3,216734,6,10,3,2,1,1,2,0,0,40,1,0
34,3,98101,9,4,2,8,2,1,1,0,0,40,1,0
19,3,292511,6,10,1,5,4,1,1,0,0,25,1,0
17,3,238628,3,7,1,5,4,1,2,0,0,5,1,0
37,7,86459,7,12,5,2,5,1,1,0,0,50,1,0
48,2,160724,1,13,2,2,2,3,1,0,0,40,30,0
20,3,122971,6,10,1,6,4,1,1,0,0,35,1,0
25,3,139012,1,13,1,6,4,3,1,2174,0,40,38,0
18,3,199039,16,8,1,6,4,1,1,594,0,14,1,0
23,3,386337,2,9,2,3,2,2,1,0,0,40,5,0
23,3,315065,6,10,1,5,5,1,1,0,0,35,6,0
17,3,220562,5,5,1,6,6,5,2,0,0,32,6,0
31,3,195750,14,2,2,4,2,1,1,0,0,45,1,0
22,3,171176,2,9,1,5,1,1,2,0,0,48,5,0
47,7,205100,2,9,2,4,2,1,1,0,0,38,12,0
31,5,83671,6,10,1,1,1,2,2,0,0,40,1,0
61,3,162432,6,10,3,5,1,1,2,0,0,40,1,0
29,3,356133,6,10,1,4,6,1,2,0,0,40,1,0
25,3,216583,1,13,2,2,2,1,1,0,0,43,1,0
22,3,205970,13,6,5,5,5,1,2,0,0,35,1,0
45,3,185397,7,12,3,7,1,1,1,0,0,40,1,0
24,3,308285,2,9,1,7,4,1,1,0,0,40,1,0
40,3,56651,2,9,2,10,2,1,1,0,0,40,1,0
34,6,222548,6,10,2,12,3,1,2,0,0,4,1,0
67,4,223257,2,9,7,5,5,1,1,0,0,40,1,0
32,3,248754,6,10,2,10,2,1,1,0,0,40,1,0
34,3,218164,2,9,3,7,5,1,1,0,0,44,1,0
34,3,167832,13,6,2,7,2,1,1,0,0,40,1,0
36,3,115700,2,9,2,6,2,1,1,0,0,50,1,0
20,3,104981,2,9,1,6,1,1,1,0,0,40,1,0
33,5,133876,2,9,3,7,5,1,1,0,0,40,1,0
27,1,192257,2,9,1,13,4,1,1,2174,0,40,1,0
34,3,242361,6,10,2,4,2,2,1,0,0,50,1,0
38,2,172342,6,10,3,5,5,1,2,0,0,40,1,0
26,3,417941,1,13,1,2,1,1,2,0,0,40,1,0
23,3,308498,6,10,1,7,4,1,1,0,0,15,1,0
21,3,275190,6,10,1,6,4,1,2,0,0,20,1,0
21,3,119704,6,10,1,6,5,1,2,0,0,35,1,0
20,6,187332,13,6,1,12,1,1,2,0,0,30,1,0
40,1,150874,4,14,3,2,5,1,2,1506,0,40,1,0
32,3,211751,8,11,3,5,5,2,2,0,0,40,1,0
35,3,144937,2,9,2,7,2,1,1,0,0,42,1,0
32,1,169973,4,14,1,1,1,1,2,0,0,38,1,0
42,3,282062,5,5,2,8,2,1,1,0,0,40,1,0
45,3,102202,8,11,3,1,1,1,2,0,0,40,1,0
35,3,233786,3,7,5,5,5,1,1,0,0,20,1,0
60,1,190682,8,11,7,5,1,2,2,0,0,37,1,0
22,6,236330,6,10,1,12,4,2,1,0,1721,20,1,0
22,3,243178,1,13,1,1,4,1,1,0,0,20,1,0
60,3,184183,2,9,3,10,1,1,1,4650,0,40,1,0
33,3,228696,14,2,2,7,1,1,1,0,2603,32,6,0
29,3,144556,2,9,2,10,2,1,1,0,0,45,1,0
48,3,235108,2,9,2,10,2,1,1,0,0,40,1,0
24,3,221955,1,13,2,6,6,1,1,0,0,40,1,0
51,3,123429,7,12,3,11,1,1,1,0,0,30,1,0
19,6,137578,6,10,1,12,4,1,1,0,0,16,1,0
63,3,287277,2,9,3,13,1,1,1,0,0,40,1,0
37,3,108366,1,13,1,8,1,1,1,0,0,46,1,0
36,3,297335,1,13,1,6,1,3,2,0,0,50,29,0
24,3,149396,6,10,1,5,6,2,2,0,0,30,23,0
22,3,182163,2,9,5,6,5,1,2,0,0,40,1,0
21,3,32950,6,10,1,6,5,1,1,0,0,40,1,0
60,2,153356,2,9,3,6,1,2,1,2597,0,55,1,0
29,2,109001,6,10,2,7,2,1,1,0,0,35,1,0
19,3,165306,6,10,1,11,6,3,1,0,0,40,38,0
34,3,398988,1,13,1,6,1,1,1,0,0,40,1,0
29,3,128777,9,4,3,7,5,1,2,0,0,55,1,0
36,3,257380,2,9,2,7,2,2,1,0,0,35,1,0
61,3,280088,9,4,3,10,5,1,2,0,0,40,1,0
58,3,216851,5,5,1,3,4,1,1,0,0,40,26,0
49,3,357540,2,9,2,9,2,1,1,0,0,25,1,0
27,3,106935,6,10,5,6,1,1,1,0,0,40,1,0
67,3,174693,6,10,7,6,1,1,2,0,0,25,37,0
46,1,363875,6,10,3,13,5,4,2,0,0,40,1,0
61,3,203126,1,13,3,15,1,1,2,0,0,12,5,0
65,6,143732,2,9,7,12,1,2,2,0,0,40,1,0
33,3,339482,2,9,2,7,2,1,1,0,0,40,1,0
27,1,122660,1,13,1,4,4,2,2,0,0,40,1,0
25,3,96268,3,7,3,2,5,1,2,0,0,40,1,0
17,3,271122,16,8,1,5,4,1,2,0,0,16,1,0
26,3,120268,2,9,2,5,2,1,1,0,0,50,1,0
27,3,165519,2,9,2,7,2,1,1,0,0,40,1,0
17,3,120068,3,7,1,3,4,1,1,0,0,17,1,0
22,5,412316,2,9,1,3,4,2,1,0,0,40,1,0
17,3,108273,13,6,1,6,4,1,2,0,0,12,1,0
48,3,196107,2,9,3,1,1,1,2,0,0,30,1,0
44,3,98211,1,13,2,8,2,1,1,0,0,55,1,0
32,1,513416,4,14,1,4,1,1,1,0,0,10,1,0
75,3,256474,4,14,1,13,1,1,1,0,0,16,1,0
72,6,188009,9,4,3,12,1,1,1,0,0,30,1,0
25,3,470203,1,13,1,4,1,1,2,0,0,30,1,0
33,3,199170,6,10,1,7,1,2,1,0,0,40,1,0
47,3,235986,2,9,1,2,4,1,2,0,0,50,2,0
46,3,162030,2,9,7,1,5,1,2,0,0,43,1,0
49,2,122584,9,4,2,6,2,1,1,0,0,40,1,0
56,3,164332,2,9,2,6,3,1,2,0,0,15,1,0
25,3,189897,2,9,2,7,4,1,1,0,0,40,1,0
52,3,145155,2,9,7,1,1,1,2,0,0,40,1,0
44,3,317320,6,10,3,5,5,1,2,0,0,40,1,0
19,1,144429,6,10,1,4,4,1,1,0,0,10,1,0
38,3,255621,2,9,2,5,2,1,1,0,0,40,1,0
23,3,311376,8,11,1,1,1,1,2,0,0,40,1,0
22,3,272615,3,7,1,7,4,1,1,0,0,40,1,0
51,2,20795,6,10,2,7,2,1,1,0,0,40,1,0
24,3,181820,6,10,1,1,4,1,1,0,0,40,1,0
20,6,117222,6,10,1,12,4,1,1,0,0,40,1,0
49,2,99335,6,10,2,6,2,1,1,0,0,50,1,0
40,3,367533,6,10,2,10,2,1,1,2580,0,40,1,0
57,3,64960,8,11,2,4,2,1,1,0,1902,45,1,0
50,3,269095,2,9,3,1,1,1,2,0,0,40,1,0
42,3,66755,9,4,2,7,2,5,1,0,0,40,1,0
35,2,89508,6,10,2,2,2,1,1,3908,0,60,1,0
19,3,100999,6,10,1,5,4,1,2,0,0,20,1,0
18,3,34125,13,6,1,5,4,1,2,0,0,28,1,0
20,3,115057,2,9,1,7,1,1,1,0,0,40,1,0
42,3,139126,2,9,3,8,1,1,1,0,0,40,1,0
38,3,300975,4,14,2,5,2,2,1,0,1485,40,5,0
51,3,215647,2,9,3,4,1,1,2,0,0,43,1,0
19,3,164585,2,9,1,10,4,1,2,0,0,40,1,0
28,3,61435,2,9,2,7,2,1,1,0,0,45,1,0
28,3,45613,6,10,1,15,1,1,2,0,0,40,1,0
34,5,90934,8,11,3,13,4,3,1,0,0,40,1,0
53,7,136823,3,7,7,2,1,1,2,0,0,30,1,0
26,3,160300,2,9,1,10,4,1,1,0,0,40,1,0
66,3,262285,1,13,2,4,2,1,1,0,0,99,1,0
53,3,247651,9,4,3,10,5,2,2,0,0,56,1,0
29,3,214702,2,9,1,7,1,1,1,0,1974,35,1,0
64,3,75577,9,4,2,1,2,1,1,2580,0,50,1,0
23,3,210474,6,10,1,5,4,1,2,0,0,20,1,0
46,3,176684,7,12,1,1,1,1,2,0,0,40,1,0
36,6,224886,2,9,2,12,2,1,1,0,0,40,1,0
57,3,372020,6,10,2,6,2,1,1,5013,0,50,1,0
42,3,210525,4,14,1,2,1,1,1,0,0,40,1,0
37,3,209214,12,3,1,10,5,1,2,0,0,40,6,0
49,5,275074,1,13,2,4,2,1,1,0,0,60,1,0
46,3,73434,4,14,3,2,1,1,2,0,0,45,1,0
30,3,186346,1,13,1,2,1,1,2,0,0,50,1,0
43,2,147099,6,10,3,1,5,1,2,0,0,36,1,0
41,5,401134,1,13,3,4,5,1,2,0,0,40,1,0
19,3,197714,2,9,1,6,4,1,2,0,0,35,1,0
47,3,97176,6,10,3,2,5,1,2,0,0,40,1,0
30,3,196342,4,14,1,4,1,1,1,0,0,40,40,0
22,3,385540,13,6,1,5,1,1,1,0,0,40,6,0
30,3,275632,2,9,2,10,2,1,1,0,0,45,1,0
24,5,84257,1,13,1,4,1,1,1,0,0,50,1,0
64,3,149775,4,14,1,4,6,1,2,0,0,8,1,0
20,3,323009,2,9,1,1,5,1,2,0,0,40,12,0
84,3,188328,2,9,7,4,1,1,2,0,0,16,1,0
31,3,126950,2,9,3,8,1,1,1,0,0,40,1,0
34,3,195488,2,9,5,1,4,1,2,0,0,40,1,0
53,2,297796,13,6,2,9,2,1,1,0,0,40,1,0
49,3,129513,4,14,2,6,2,1,1,0,0,45,1,0
46,1,107231,6,10,2,2,2,1,1,0,1740,40,1,0
20,1,200819,2,9,1,8,4,1,1,0,0,40,1,0
20,3,305874,6,10,1,8,4,1,1,0,0,40,1,0
63,3,124242,2,9,2,1,2,2,1,0,0,40,1,0
23,3,184400,13,6,1,8,4,3,1,0,0,30,5,0
18,3,188076,3,7,1,5,4,1,2,0,0,20,1,0
40,3,105936,2,9,4,1,4,1,2,0,0,38,1,0
39,3,290922,4,14,1,4,4,1,2,0,0,40,1,0
35,3,126569,2,9,3,7,4,1,1,0,0,20,1,0
30,2,148959,6,10,3,7,1,1,1,0,0,35,1,0
35,2,348771,3,7,2,7,2,1,1,0,0,36,1,0
23,3,265356,1,13,1,2,5,1,1,0,0,40,1,0
42,2,101709,8,11,2,7,2,3,1,2885,0,40,1,0
44,3,115411,6,10,3,10,1,1,1,0,0,40,1,0
38,3,160808,2,9,2,7,2,2,1,4386,0,48,1,0
36,3,247321,2,9,2,7,2,1,1,0,0,45,1,0
51,3,96609,6,10,2,7,2,1,1,0,0,40,1,0
31,3,279680,6,10,2,3,2,1,1,0,0,45,1,0
29,3,124953,1,13,1,4,4,1,1,0,0,50,1,0
33,3,212918,6,10,1,11,1,1,1,0,0,70,1,0
47,5,178309,6,10,3,4,1,1,2,0,0,40,1,0
48,7,481987,13,6,2,2,2,1,1,0,0,40,1,0
28,3,215211,2,9,2,6,2,1,1,0,0,50,1,0
26,3,219815,6,10,4,1,5,1,2,0,0,40,1,0
65,4,179985,2,9,3,1,1,1,2,0,0,40,1,0
28,3,211184,6,10,1,6,1,1,2,0,0,50,1,0
21,3,34816,8,11,2,1,3,1,2,0,0,12,1,0
29,3,84560,2,9,1,3,4,1,1,0,0,40,1,0
35,2,468713,2,9,2,2,2,1,1,0,0,40,1,0
48,3,234504,2,9,2,2,2,1,1,0,0,50,1,0
26,2,102476,2,9,1,7,4,1,1,0,0,50,1,0
18,3,192409,6,10,1,6,4,1,2,0,0,20,1,0
36,3,273604,1,13,1,5,1,1,2,0,0,40,1,0
33,5,190290,8,11,1,13,1,1,1,0,0,56,1,0
49,3,165953,2,9,2,10,2,1,1,0,1902,40,1,0
56,3,174040,2,9,3,5,1,1,1,0,0,40,1,0
34,7,198613,2,9,2,2,2,1,1,0,2002,40,1,0
22,3,134746,13,6,2,6,3,1,2,0,0,40,1,0
26,3,188569,6,10,1,1,1,1,2,0,0,25,1,0
24,3,211585,2,9,2,8,4,1,2,0,0,40,1,0
26,3,106548,2,9,2,7,2,1,1,0,0,50,1,0
24,5,34246,1,13,1,4,1,3,1,0,0,40,1,0
70,3,89787,2,9,2,4,2,1,1,0,0,20,1,0
34,3,258170,2,9,3,2,5,1,2,0,0,38,1,0
68,6,141181,5,5,2,12,2,1,1,0,0,2,1,0
22,3,300871,6,10,2,11,2,1,1,0,0,40,1,0
43,3,136721,16,8,2,7,2,1,1,0,0,40,1,0
59,2,148626,13,6,2,9,2,1,1,0,0,40,1,0
19,6,140399,6,10,1,12,6,1,2,0,0,30,1,0
41,2,238184,2,9,2,9,3,1,2,0,0,40,1,0
36,3,109133,6,10,1,2,1,1,1,0,0,40,1,0
52,3,260938,4,14,2,6,2,1,1,0,0,40,1,0
25,3,226891,8,11,1,5,6,3,2,0,0,40,5,0
41,2,134130,2,9,2,9,2,1,1,0,0,60,1,0
23,3,101885,13,6,1,7,1,1,2,0,0,40,1,0
26,3,284250,2,9,1,7,5,2,2,0,0,40,1,0
22,3,176321,9,4,1,5,5,1,2,0,0,40,6,0
